id,age,gender,activities,bike,run,swim,other,1s_critical_power,15s_critical_power,2m_critical_power,3m_critical_power,5m_critical_power,8m_critical_power,10m_critical_power,20m_critical_power,30m_critical_power,1m_peak_wpk,5m_peak_wpk,10m_peak_wpk,20m_peak_wpk,30m_peak_wpk,20s_peak,20s_peak_wpk,60s_peak,60s_peak_wpk,180s_peak,180s_peak_wpk,240s_peak,240s_peak_wpk,420s_peak,420s_peak_wpk,720s_peak,720s_peak_wpk,weightkg, weightstd
0ca11ba8-ebcd-4c40-8456-55d28664456f,34,M,81,0,0,0,81,1934.0,1027.0,433.325,397.49444,395.09,393.4577,392.75747,389.68662,360.10431,8.67578,5.26787,5.23677,5.19582,4.80139,953,12.706666666666667,651,8.68,397,5.293333333333333,395,5.266666666666667,394,5.253333333333333,391,5.213333333333333,75.0,0.0
734ace1a-5c95-4ce7-b15b-dc2fba01e1e5,46,M,145,63,64,17,1,1008.0,661.33333,313.80833,308.33889,285.28,268.98542,274.71,262.87667,251.8925,4.5981,3.75863,3.61937,3.46346,3.18851,563,7.1265822784810124,363,4.594936708860759,308,4.057971014492753,301,3.952569169960474,272,3.5836627140974966,273,3.5968379446640313,78.16758620689654,1.2217861900729083
24d385ce-a254-488e-b5d0-18ad4dd6438b,30,M,164,60,69,29,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0
20196e29-d0d8-407b-ab56-d8588f730470,64,M,57,57,0,0,0,790.0,643.73333,339.575,324.33889,316.46667,305.53333,293.905,266.66833,247.56611,4.75471,3.72314,3.45771,3.13727,2.91254,618,7.270588235294118,404,4.752941176470588,324,3.8117647058823527,314,3.6941176470588237,310,3.6470588235294117,282,3.3176470588235296,85.0,0.0
2a95ee21-cde4-4b31-bf51-e95f7ef50dee,20,M,1341,1090,0,0,251,1167.0,976.33333,479.80833,440.09167,410.50333,397.62708,377.72333,353.29083,334.30222,7.60762,4.96982,4.57297,4.27717,4.04728,875,10.593326785244937,628,7.60298196701008,440,5.326930040580311,436,5.278503403847763,399,4.830557014071691,366,4.431037261028168,82.59916999999999,1.4216156284017362e-14
21ef53df-77b0-4e35-95ee-6303036a4fca,44,M,4,4,0,0,0,1081.0,948.2,414.825,372.32222,358.63,344.35417,325.41667,250.32333,247.28278,7.70174,5.20508,4.72303,3.63314,3.58901,929,13.483309143686501,531,7.7068214804063855,372,5.399129172714078,368,5.341074020319303,345,5.0072568940493465,283,4.1074020319303335,68.9,0.0
cda2c929-723a-414e-acf1-c407bd82d0b4,42,M,561,547,0,0,14,792.0,629.2,298.9,244.94444,238.76333,226.5875,223.22333,213.95417,190.84556,6.44639,3.97939,3.72039,3.5659,3.18076,596,9.933333333333334,387,6.45,245,4.083333333333333,240,4.0,231,3.85,221,3.683333333333333,60.0,0.0
01a599a0-f22d-4726-b81b-f2d7f3d9b559,48,M,238,153,13,0,72,973.0,775.26667,384.54167,347.09444,306.81333,291.33542,277.48833,247.76417,227.26389,8.00248,5.07129,4.58658,4.09528,3.75643,751,12.413223140495868,484,8.0,347,5.735537190082645,327,5.404958677685951,294,4.859504132231405,270,4.462809917355372,60.5,0.0
3d6bbe6a-64c6-4119-9b00-ed0dca52cabb,47,M,430,429,0,0,1,2271.0,953.46667,422.825,390.96111,363.49,343.31458,337.60167,312.025,295.79111,6.8284,5.11958,4.75495,4.39472,4.16607,763,10.746478873239436,485,6.830985915492958,391,5.507042253521127,371,5.225352112676056,350,4.929577464788732,329,4.633802816901408,71.0,0.0
2c48b91e-dc4b-4f52-ba97-f5c5328b502f,56,M,50,49,0,0,1,494.0,371.7594,200.18781,181.93908,169.20333,162.87263,164.53213,155.464,151.02896,3.22724,2.06346,1.89117,1.86126,1.73597,341,4.148148148148148,265,3.231707317073171,182,2.207317073170732,180,2.1097560975609757,165,1.9024390243902438,163,1.8735632183908046,85.12,4.757979334437969
fa6fd293-edb2-4e6a-be4d-d424df8a5b54,50,M,777,614,0,0,163,1274.0,839.2,442.15,423.97778,397.44,369.02292,362.72667,336.18333,322.78778,7.84144,5.52,5.03787,4.6152,4.42175,814,11.305555555555555,565,7.847222222222222,424,5.808219178082192,408,5.666666666666667,376,5.222222222222222,353,4.835616438356165,73.74568854568855,1.5154989892363375
b486ae1b-92f7-4a53-b1fc-e84b2f3dc219,25,F,5,0,0,0,5,878.0,410.73333,278.88333,274.12778,266.32667,248.90417,235.11,181.72833,173.41278,3.83689,3.55102,3.1348,2.42304,2.31217,337,4.493333333333333,288,3.84,274,3.6533333333333333,273,3.64,249,3.32,218,2.9066666666666667,75.0,0.0
6e46ff7e-c089-40bf-a216-c5e2958e4fd8,48,M,135,126,0,0,9,818.0,626.86667,266.05833,248.71667,240.39333,224.80833,223.26167,214.87083,199.94111,4.58831,3.58796,3.33226,3.20703,2.9842,533,7.955223880597015,307,4.582089552238806,249,3.716417910447761,248,3.701492537313433,225,3.3582089552238807,221,3.298507462686567,67.0,0.0
d5e55d2a-59b9-4583-a4c8-f44ae5ed7d07,47,M,13,0,0,0,13,626.0,413.26667,264.66667,260.73333,258.17333,250.2375,245.26167,237.98417,236.00056,3.74719,3.11052,2.95496,2.86728,2.84338,357,4.301204819277109,311,3.746987951807229,261,3.144578313253012,262,3.1566265060240966,254,3.0602409638554215,244,2.9397590361445785,83.0,0.0
8ebb6ca6-ea7e-4c2c-aa65-418fb3d0ccff,49,M,48,43,0,0,5,840.0,327.8,194.54167,187.87778,183.44667,181.07083,180.895,172.09833,167.75556,2.81417,2.29308,2.26119,2.15123,2.09694,327,4.0875,225,2.8125,188,2.35,187,2.3375,181,2.2625,178,2.225,80.0,0.0
9ad8931b-7495-4bf7-bc6a-d728818ac121,27,M,209,102,60,0,47,1334.0,721.6,460.23333,416.16111,351.61,323.48542,321.11667,307.465,297.76167,6.85428,4.75149,4.33941,4.15493,4.02381,654,8.837837837837839,507,6.851351351351352,416,5.621621621621622,370,5.0,327,4.418918918918919,322,4.351351351351352,74.0,0.0
a4295a43-a134-4ed6-938f-3c4ce09e7c06,26,M,36,33,0,0,3,902.0,750.66667,404.6,337.83333,307.79,285.61042,269.935,252.97333,224.16222,8.225,5.49625,4.82027,4.51738,4.0029,705,12.589285714285714,461,8.232142857142858,338,6.035714285714286,317,5.660714285714286,293,5.232142857142857,256,4.571428571428571,56.0,0.0
acd2b248-af64-4701-8995-8e3b0ed7e10b,37,M,22,4,2,0,16,1035.0,767.46667,352.625,350.93333,295.43333,274.43125,273.77333,241.82583,227.93111,6.57593,4.68942,4.34561,3.83851,3.61795,632,10.031746031746032,414,6.571428571428571,351,5.571428571428571,304,4.825396825396825,286,4.5396825396825395,261,4.142857142857143,63.0,0.0
b00b3df0-c54d-4b03-b066-578da3c21216,36,M,852,646,162,1,43,891.0,737.33333,373.95,339.83889,316.24333,299.00208,292.18167,248.69708,245.79389,7.99551,5.31055,4.98178,4.27959,4.23418,671,11.057046979865772,475,8.003369839932603,340,5.944055944055944,320,5.387894288150043,309,5.188916876574307,280,4.774083546462063,61.56870190140845,3.121732261552739
a4edb8f0-138c-4c21-8c0e-1e42a12cbdba,43,M,82,79,0,3,0,735.0,617.73333,330.73333,314.00556,301.21333,291.46875,289.55,271.15333,267.84111,4.90243,3.38442,3.25337,3.04667,3.00945,580,6.51685393258427,436,4.898876404494382,314,3.5280898876404496,315,3.539325842696629,295,3.3146067415730336,286,3.2134831460674156,89.0,0.0
b350c531-3445-4212-8bdb-748800e38975,43,M,67,66,0,0,1,930.0,618.6,375.51667,347.83333,322.44,300.56042,294.16833,250.98083,242.06389,7.16038,5.2859,4.82243,4.11444,3.96826,585,9.59016393442623,437,7.163934426229508,348,5.704918032786885,334,5.475409836065574,305,5.0,289,4.737704918032787,61.0,0.0
ac4bea3a-f0be-4b80-87da-559990e5f3e9,45,M,33,30,2,0,1,591.0,468.33333,277.43333,256.25556,247.39333,217.38958,209.525,203.50333,196.11611,5.13153,3.34315,2.83142,2.75005,2.65022,458,6.1891891891891895,380,5.135135135135135,256,3.4594594594594597,251,3.391891891891892,220,2.972972972972973,205,2.77027027027027,74.0,0.0
cbdb178c-1264-436e-ace9-b322d79cc9a5,20,F,661,660,0,0,1,1069.0,853.8,355.71667,329.86389,291.11667,266.8375,260.315,233.85083,231.00417,5.86277,3.88265,3.47185,3.11889,3.08093,791,10.549645886665061,440,5.868323881330754,330,4.401242910998066,296,3.947781520167962,269,3.5876798274499384,243,3.240915234462212,74.97882000000001,1.4221616439360932e-14
86a061c4-c0ca-47ca-8b59-47e5a6d9629f,45,M,6,0,0,0,6,171.0,132.46667,116.6,116.0,115.56,115.15417,115.01833,109.545,104.38944,1.93689,1.89443,1.88555,1.79582,1.7113,131,2.1475409836065573,118,1.9344262295081966,116,1.901639344262295,116,1.901639344262295,115,1.8852459016393444,114,1.8688524590163935,61.0,0.0
537ba4dd-6607-4932-8d11-bcedcfae6a7c,46,M,447,423,0,0,24,1408.0,1082.46667,902.95,845.02778,812.12333,773.05208,732.77167,307.585,296.375,14.475,11.94299,10.77605,4.52331,4.35846,717,10.544117647058824,510,7.5,405,5.955882352941177,395,5.8088235294117645,377,5.544117647058823,311,4.573529411764706,68.0,0.0
78593a42-57b5-474f-977c-a04a02d8de95,23,M,236,210,13,0,13,1552.0,1035.13333,382.00833,367.73333,332.18,305.86042,298.76667,282.90833,273.92167,7.60595,4.74543,4.2681,4.04155,3.91317,911,13.014285714285714,532,7.6,368,5.257142857142857,345,4.928571428571429,315,4.5,295,4.214285714285714,69.97669491525424,0.10562523138886008
b6ddcded-dec0-4784-b40d-0f68cee6719a,29,M,270,84,84,86,16,869.0,715.93333,547.4,513.00556,493.83,482.53333,479.50667,452.49917,441.48444,8.22365,7.03462,6.83058,6.44586,6.28895,694,9.886039886039885,577,8.21937321937322,513,7.3076923076923075,499,7.108262108262108,481,6.851851851851851,478,6.809116809116809,70.19703703703703,0.04868644955601459
cdd8d35e-7890-4a8c-b80d-92aeee2f1320,36,M,62,62,0,0,0,607.0,455.06667,350.09167,319.65556,317.64667,285.1125,273.39167,269.18917,268.39111,5.58906,4.96323,4.27174,4.20608,4.19361,426,6.65625,358,5.59375,320,5.0,319,4.984375,293,4.578125,276,4.3125,64.0,0.0
750e1c67-b607-4b16-9385-eda94e9b2e42,39,M,307,301,0,0,6,1209.0,1012.6,432.65833,383.01667,350.21333,328.08958,325.405,301.56,290.27444,8.48205,5.3879,5.00623,4.63938,4.46576,953,14.661538461538461,551,8.476923076923077,383,5.892307692307693,356,5.476923076923077,330,5.076923076923077,323,4.969230769230769,65.0,0.0
6eb2f3a4-b15c-42ae-9569-83332ccfb7a0,-57,M,900,43,0,0,857,2064.0,931.66667,427.35,353.26111,304.95667,292.9375,278.55833,274.79333,254.89056,7.97228,4.02855,3.64844,3.59913,3.35603,836,11.124417831004656,604,7.973597359735973,353,4.66006600660066,319,4.132013201320132,291,3.8517538054268696,272,3.612217795484728,76.49322222222223,0.881015729630933
2838e98a-d06d-4c1d-8fd8-1adc306ab1e3,60,M,175,66,58,45,6,1136.0,741.46667,384.44167,361.11111,313.81333,305.83542,267.12167,243.625,242.31111,6.38311,4.18418,3.56162,3.24833,3.23081,717,9.56,479,6.386666666666667,361,4.8133333333333335,348,4.64,320,4.266666666666667,253,3.3733333333333335,75.0,0.0
3d8aaafe-f047-4cd8-b951-30fc8db6bd22,-40,M,839,761,3,0,75,2191.0,819.73333,419.06667,407.03333,366.97333,323.425,321.50333,302.80417,288.04333,6.57942,4.51623,3.98176,3.78469,3.54131,694,8.96247126585221,518,6.581956797966963,407,5.171537484116899,378,4.739813173411785,332,4.255599472990777,319,3.950757951055187,79.61865554231228,1.1906957560997466
18979904-cf36-4fb0-981c-41025e8eadde,51,M,1722,274,723,122,603,2727.0,1947.46667,726.21667,661.16111,566.96,529.56875,515.38333,444.84,392.74944,11.77954,7.26872,6.57435,5.67449,5.01001,1601,20.422741826438585,923,11.774010434605131,661,8.431875294988073,591,7.576923076923077,547,6.987179487179487,495,6.314339290497876,77.9956655052265,0.3777506604810974
f2988b9f-fb6c-4c06-a4e3-28b582100197,50,M,6,6,0,0,0,853.0,354.26667,212.6,202.98889,193.50667,189.31875,184.295,179.66833,173.48278,2.79646,2.41883,2.30369,2.24585,2.16853,296,3.7,224,2.8,203,2.5375,196,2.45,190,2.375,183,2.2875,80.0,0.0
db6724b0-6cd7-4f3b-a473-f77cac850170,39,M,331,303,0,0,28,1274.0,879.73333,397.96667,364.35,315.70667,296.18542,291.715,261.21333,259.61056,7.31789,4.64275,4.28993,3.94671,3.88044,794,11.676470588235293,498,7.323529411764706,364,5.352941176470588,330,4.852941176470588,300,4.411764705882353,285,4.1911764705882355,67.97462235649546,0.39214572042051804
643856c4-4885-40a3-b8ad-4da10328b3eb,28,M,58,0,32,20,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
366f2948-6a84-46ec-9306-94784457a294,20,F,438,437,0,0,1,2506.0,435.73333,249.7,242.29444,239.0,234.60417,232.815,187.38,181.14556,5.36699,4.68627,4.565,3.67412,3.55187,366,7.176470588235294,274,5.372549019607843,242,4.745098039215686,239,4.686274509803922,236,4.627450980392157,209,4.098039215686274,51.0,0.0
3fde1a09-d377-41e3-b12f-b0670974f8b8,35,M,25,25,0,0,0,682.0,391.2,171.525,165.91667,152.22333,148.48958,138.78667,136.54583,135.21833,2.80327,2.19658,2.00269,1.97036,1.9512,333,4.805194805194805,194,2.7994227994227994,166,2.3953823953823954,156,2.2510822510822512,149,2.15007215007215,139,2.005772005772006,69.3,0.0
8945a759-248c-4a20-abf7-760207225ff8,29,M,2,2,0,0,0,527.0,344.86667,265.79167,265.50556,262.63667,260.76667,259.60833,256.64,219.64556,4.23071,4.13601,4.08832,4.04157,3.45899,318,5.0078740157480315,269,4.2362204724409445,266,4.188976377952756,265,4.173228346456693,261,4.110236220472441,260,4.094488188976378,63.5,0.0
ac21c976-14a3-4abd-9ed1-cc5ccd4ab83f,20,M,49,49,0,0,0,951.0,801.93333,331.96667,301.87778,287.43333,282.34583,271.80333,238.28,223.09667,6.62264,4.29005,4.05677,3.55642,3.38025,750,11.194029850746269,444,6.626865671641791,302,4.5606060606060606,289,4.313432835820896,277,4.134328358208955,260,3.8805970149253732,66.9795918367347,0.14285714285714285
4379ae9b-a527-4598-83b7-31b93550f362,20,M,8,0,0,0,8,746.0,392.66667,223.33333,223.57222,217.65667,183.0125,182.27,174.69,171.98278,3.69233,3.45487,2.89317,2.77286,2.72989,355,5.634920634920635,233,3.6984126984126986,224,3.5555555555555554,220,3.492063492063492,191,3.0317460317460316,185,2.9365079365079363,63.0,0.0
3f3b6518-8b99-4bc3-bdba-1c02a6497c81,47,M,7,6,0,0,1,428.0,328.93333,269.08333,265.73333,253.70667,220.60417,215.54167,199.89417,194.29,3.57265,3.25265,2.76335,2.56275,2.4909,324,4.153846153846154,279,3.576923076923077,266,3.41025641025641,260,3.3333333333333335,224,2.871794871794872,209,2.6794871794871793,78.0,0.0
067060bc-010b-4f3a-a83f-06910cb626d9,42,M,150,75,6,4,65,950.0,838.4,386.075,329.86667,276.96,264.74167,253.66667,235.48333,227.59944,6.34872,4.26092,3.90256,3.62282,3.50153,751,11.553846153846154,413,6.3538461538461535,330,5.076923076923077,287,4.415384615384616,267,4.107692307692307,250,3.8461538461538463,65.0,0.0
15399272-7553-4922-b8fa-f22218276b8f,20,M,644,248,0,0,396,1213.0,862.7538,449.00833,426.68333,395.1,350.50577,348.2581,334.145,307.12111,9.52462,6.07846,5.35782,5.14069,4.72494,707,10.876923076923077,619,9.523076923076923,427,6.569230769230769,400,6.153846153846154,370,5.6923076923076925,336,5.1692307692307695,65.03726708074534,0.1895627696634431
87bed8f4-0e35-4b3e-a5df-c313d119d35c,59,M,200,200,0,0,0,897.0,712.46667,341.70417,327.58333,311.27,292.6375,289.25167,272.32667,266.72389,5.65129,4.16136,3.867,3.64073,3.56583,681,9.104278074866311,423,5.6550802139037435,328,4.385026737967914,315,4.211229946524064,299,3.9973262032085564,285,3.810160427807487,74.79999999999998,1.424651563630407e-14
3cc9ed94-31a1-4aea-bf66-4c6783ae0f57,44,M,206,171,0,0,35,1257.0,966.33333,446.51667,380.91667,336.25333,313.4125,303.66,295.70417,267.40778,6.40179,4.00302,3.615,3.52029,3.18343,909,10.821428571428571,538,6.404761904761905,381,4.535714285714286,351,4.178571428571429,317,3.7738095238095237,300,3.5714285714285716,84.0,0.0
e0803206-8c02-430f-b485-f2ff5e813c8d,49,M,96,92,4,0,0,745.115,595.09313,226.37854,248.39282,223.89704,186.27016,183.01105,179.12395,129.36486,4.51539,2.66862,2.1813,2.13497,1.54189,531,6.328963051251489,379,4.517282479141835,248,2.9558998808104886,209,2.4910607866507744,189,2.2526817640047674,182,2.1692491060786647,83.89999999999999,1.428545289030679e-14
d94ce5ed-3e7a-4825-a032-dbacfafaed75,20,M,25,24,0,0,1,1374.0,835.33333,469.70833,444.37778,373.28667,361.3375,356.73,334.96625,306.31583,6.94733,4.97716,4.7564,4.46622,4.08421,742,9.893333333333333,521,6.946666666666666,444,5.92,407,5.426666666666667,365,4.866666666666666,344,4.586666666666667,75.0,0.0
9c26a38f-b969-48b1-a0f1-c039e16a8d3e,59,M,240,240,0,0,0,975.647,559.25207,311.1,277.74444,240.66597,231.79208,207.06713,201.63019,197.86264,5.45046,3.19625,2.68532,2.61481,2.56596,525,6.879484447716848,425,5.447467824691513,278,3.5841231081825016,250,3.200686779729267,234,3.1077207736790395,207,2.6844523522675843,78.42612291666666,1.8406503075873983
d411419c-9040-4f2c-b010-45da2306ce30,31,M,8,8,0,0,0,686.0,431.33333,280.95,261.01667,232.36667,216.70208,210.73167,200.14083,184.70778,4.35676,3.36763,3.05408,2.90059,2.67692,395,5.72463768115942,301,4.36231884057971,261,3.782608695652174,243,3.5217391304347827,225,3.260869565217391,208,3.0144927536231885,69.075,0.7225945316308834
31cb6cc5-9d04-4e5c-9946-9ae8d44d5bc8,48,M,72,38,25,8,1,676.0,382.66667,243.275,236.70556,220.26667,191.36458,184.74833,165.055,160.18889,3.99978,2.93689,2.46331,2.20073,2.13585,342,4.56,300,4.0,237,3.16,229,3.0533333333333332,201,2.68,184,2.453333333333333,75.0,0.0
3d30b54d-bcdb-452a-b50f-68b1c06c8726,39,M,669,495,5,1,168,1171.79,810.2,405.8356,368.95587,347.04,328.27607,321.85528,304.57917,294.24157,7.91967,5.25818,4.88812,4.62886,4.52679,776,11.757575757575758,527,7.912912912912914,369,5.671875,356,5.393939393939394,337,5.067669172932331,322,4.878787878787879,65.33856502242152,0.9951115714095473
8ed56f7e-5953-44b0-b3f6-747c0a390294,-58,M,1629,636,530,356,107,748.0,593.33333,308.55,301.45556,288.5,262.44167,257.14667,240.0175,227.07222,5.75964,4.50781,4.01792,3.75027,3.548,488,7.625,369,5.765625,301,4.703125,292,4.5625,268,4.1875,255,3.984375,63.99815837937385,0.04288773942456459
b434e369-6a9a-4fc3-83e5-b8a6f832ec04,40,M,344,325,0,1,18,835.0,650.2,339.2,330.80556,314.63,290.83542,277.63167,265.7275,238.18944,6.32905,4.49471,3.96617,3.79611,3.40271,624,8.914285714285715,443,6.328571428571428,331,4.728571428571429,322,4.6,299,4.271428571428571,278,3.9714285714285715,70.0,0.0
ea20681e-8aa1-4cf7-a61c-aaa35209dcb8,41,M,710,419,151,78,62,981.0,725.8,352.575,331.55,293.80667,286.79792,283.9,266.24917,260.50333,5.70779,3.85573,3.72572,3.49408,3.41868,689,9.041994750656167,435,5.708661417322834,332,4.3569553805774275,311,4.081364829396326,286,3.753280839895013,276,3.622047244094488,76.20000000000002,1.4220872943245865e-14
2d60a489-f475-469d-966b-211102ff0f37,40,M,271,264,0,0,7,773.0,574.26667,317.725,293.61111,274.39,267.96667,265.175,247.505,244.43,6.49355,4.42565,4.27702,3.99202,3.94242,509,8.209677419354838,403,6.5,294,4.741935483870968,282,4.548387096774194,269,4.338709677419355,260,4.193548387096774,62.0,0.0
f3638dd5-9ef5-4680-a83e-60a017337c55,33,M,1660,1460,52,1,147,2700.0,879.66667,407.85833,394.7,377.30667,350.09375,320.82167,283.26167,270.11667,8.41884,5.46821,4.7217,4.25957,4.0619,767,11.288343558282207,581,8.420289855072463,395,5.72463768115942,393,5.695652173913044,360,5.217391304347826,303,4.556390977443609,68.43556024096385,1.2726983809064294
8417b0cd-6f61-4906-b47e-32de3f4d4748,37,M,384,146,152,83,3,1114.0,570.2,422.34583,407.86667,400.86333,391.52083,386.83667,370.32792,361.1125,6.09339,5.55982,5.36528,5.13631,5.0085,538,7.359781121751027,439,6.088765603328711,408,5.658807212205271,404,5.603328710124827,395,5.478502080443828,382,5.298196948682386,73.31432291666665,0.9518858894991051
92d4f7fa-59e1-4d60-906f-3abee21f7ef2,66,F,6,6,0,0,0,162.991,146.74793,107.92789,100.56977,96.85592,93.61984,92.4672,89.68967,85.64414,2.38194,1.86261,1.77822,1.7248,1.647,142,2.730769230769231,124,2.3846153846153846,101,1.9423076923076923,98,1.8846153846153846,94,1.8076923076923077,92,1.7692307692307692,52.0,0.0
73d8a623-f8cc-43c6-9aa3-38773e1a57a7,60,M,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
9aca9bef-e308-4db8-b072-78dbf385261e,-68,M,1447,1023,0,0,424,2406.0,872.33333,481.9,454.76111,440.92,412.88542,408.04333,393.42833,385.55611,7.87929,6.29886,5.82919,5.6204,5.50794,832,10.4,552,7.885714285714286,455,6.5,448,6.4,414,5.914285714285715,404,5.771428571428571,71.01105736005529,3.4946929812732312
f81b4144-4805-4086-a516-9e348a702e91,57,M,276,276,0,0,0,943.0,698.53333,348.61667,314.81667,275.14667,267.19583,261.48833,244.235,235.00389,6.38254,4.36741,4.15061,3.87675,3.73022,622,9.873015873015873,402,6.380952380952381,315,5.0,279,4.428571428571429,270,4.285714285714286,254,4.031746031746032,63.0,0.0
76e47932-847a-45d5-9c2d-b47a14e6cb50,37,M,335,174,7,0,154,2000.0,714.06667,383.375,371.51111,358.65667,318.35,315.27667,312.16167,268.46889,6.42349,4.81418,4.2319,4.19009,3.60361,687,9.221476510067115,479,6.429530201342282,372,4.993288590604027,361,4.845637583892618,329,4.416107382550336,314,4.214765100671141,74.5,0.0
80812046-1377-4934-945d-9b01604b59ed,51,M,342,4,334,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.10000000000002,2.846335298303887e-14
de344d92-49da-475c-9e68-91fced7f293e,44,M,1455,1419,0,0,36,2412.0,787.6,474.925,444.36111,425.66333,408.93958,396.595,382.54083,368.21278,8.26364,6.44944,6.00902,5.79607,5.57898,769,11.651515151515152,545,8.257575757575758,444,6.7272727272727275,433,6.5606060606060606,415,6.287878787878788,392,5.9393939393939394,66.0,0.0
